,Customer_id,City,State,County,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Timely Responses,Timely Fixes,Timely Replacements,Reliability,Options,Respectfulness Response,Courteous Exchange,Active Listening
968,N233282,Wilcox,NE,Kearney,649,Urban,America/Chicago,Contractor,4.0,41.0,"Some College, 1 or More Years, No Degree",Full Time,20412.53,Married,Male,No,12.48444346,17,3,0,No,One year,No,Yes,None,Yes,No,Yes,Yes,No,No,No,Yes,No,Credit Card (automatic),2.380500918,142.5064538,754.4414431,3,3,4,3,4,4,3,3
969,N871301,Indianapolis,IN,Marion,37464,Suburban,America/Indiana/Indianapolis,Ergonomist,1.0,44.0,Regular High School Diploma,Full Time,47154.41,Widowed,Male,No,12.08318002,12,2,0,No,One year,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),8.979360083,200.4835902,1784.759356,3,2,4,4,3,5,3,4
970,B692438,Boston,MA,Suffolk,25619,Rural,America/New_York,Ship broker,0.0,33.0,Regular High School Diploma,Full Time,49397.46,Divorced,Female,No,8.320910086,14,3,0,No,One year,No,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,Yes,Credit Card (automatic),8.840888613,169.516366,1069.849043,5,4,4,6,3,5,4,4
971,G470445,Devens,MA,Worcester,1875,Urban,America/New_York,"Designer, ceramics/pottery",4.0,19.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Divorced,Female,No,8.335673239,15,2,0,Yes,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,No,Bank Transfer(automatic),8.137267032,179.4327266,3382.424,4,4,3,3,5,3,3,2
972,P726191,Camp Lejeune,NC,Onslow,25420,Suburban,America/New_York,Event organiser,8.0,53.0,Bachelor's Degree,Full Time,186035.04,Married,Male,Yes,6.168661925,12,2,0,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Bank Transfer(automatic),2.258852671,233.8910909,1548.705967,3,4,5,5,2,4,3,5
973,D904626,Lyle,MN,Mower,822,Rural,America/Chicago,"Nurse, mental health",0.0,72.0,Regular High School Diploma,Full Time,37340.2,Separated,Female,Yes,10.15182328,9,0,0,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Electronic Check,2.010811355,171.5236771,863.4623731,5,4,5,4,3,5,4,6
974,P841552,Fairfield Bay,AR,Van Buren,2677,Rural,America/Chicago,Technical sales engineer,1.0,43.0,Regular High School Diploma,Full Time,22303.29,Divorced,Female,Yes,10.09798019,13,2,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Mailed Check,36.19603,240.6476953,708.9358044,4,4,3,3,5,3,3,3
975,D419396,Grace,ID,Caribou,2278,Rural,America/Boise,"Radiographer, therapeutic",0.0,23.0,"Some College, 1 or More Years, No Degree",Part Time,7211.12,Divorced,Male,No,8.023076448,13,0,0,Yes,One year,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Yes,No,Yes,Mailed Check,7.918062789,152.0199668,1136.110777,4,4,3,3,3,4,4,3
976,U848705,Merry Hill,NC,Bertie,1298,Suburban,America/New_York,Customer service manager,1.0,20.0,Master's Degree,Full Time,58333.09,Married,Female,Yes,9.23309663,16,0,0,No,Month-to-month,No,No,None,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Mailed Check,1.515452465,209.7189569,804.489391,3,4,3,4,5,1,3,3
977,G140743,Garrettsville,OH,Portage,8777,Rural,America/New_York,"Surveyor, building control",0.0,56.0,Regular High School Diploma,Unemployed,46257.12,Widowed,Male,Yes,9.588059478,12,1,0,No,Month-to-month,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Bank Transfer(automatic),3.857300987,156.0239605,1202.670117,2,1,2,4,3,3,2,4
978,N302415,Paynesville,WV,McDowell,638,Urban,America/New_York,Accounting technician,3.0,69.0,Master's Degree,Full Time,33186.785,Divorced,Female,No,10.50243484,11,1,2,Yes,One year,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,Yes,Mailed Check,7.882710227,127.3015869,1244.709018,4,5,4,6,1,5,5,3
979,X688456,Boulder,CO,Boulder,7291,Urban,America/Denver,Archaeologist,0.0,60.0,Master's Degree,Unemployed,15902.97,Never Married,Male,Yes,10.57596386,13,0,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Electronic Check,3.950587999,161.8177581,1040.272445,4,3,4,1,5,2,2,2
980,H941836,Camden,SC,Kershaw,21408,Rural,America/New_York,Senior tax professional/tax inspector,3.0,88.0,Master's Degree,Part Time,11586.87,Widowed,Female,No,7.696175372,12,1,0,No,One year,No,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes,No,Credit Card (automatic),36.19603,229.7379574,1664.080114,4,4,5,2,6,3,3,3
981,F130726,Naples,FL,Collier,27543,Urban,America/New_York,Fine artist,2.0,53.0,GED or Alternative Credential,Full Time,29621.97,Widowed,Male,Yes,11.68076971,11,1,0,No,One year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Electronic Check,6.721823696,260.977597,1366.71852,2,3,2,4,3,3,2,4
982,P324088,Haydenville,MA,Hampshire,1042,Urban,America/New_York,Mudlogger,1.0,82.0,Master's Degree,Full Time,29853.08,Separated,Female,No,10.97550703,16,1,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Electronic Check,1.796688583,150.2508781,600.0687482,4,4,5,3,3,2,4,4
983,O851847,Litchfield,ME,Kennebec,3622,Rural,America/New_York,"Lecturer, further education",2.0,82.0,Regular High School Diploma,Full Time,33186.785,Never Married,Female,Yes,8.520766499,11,0,0,Yes,One year,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Yes,No,Electronic Check,12.51401968,188.0485007,1848.378413,3,4,4,3,2,3,4,2
984,W369474,Gandeeville,WV,Roane,543,Suburban,America/New_York,Sports development officer,1.0,53.0,"Some College, Less than 1 Year",Student,19287.42,Divorced,Male,No,11.03420234,14,1,0,No,Two Year,No,No,DSL,Yes,No,No,No,Yes,No,No,No,No,Mailed Check,9.485268741,103.4967839,1352.986244,1,1,1,4,2,2,3,4
985,A609766,Redwood City,CA,San Mateo,39624,Suburban,America/Los_Angeles,Manufacturing systems engineer,4.0,31.0,Regular High School Diploma,Part Time,48925.7,Married,Male,Yes,38.19933706,11,0,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Bank Transfer(automatic),19.02547148,251.965685,2323.778584,3,2,2,3,3,3,4,2
986,I668927,Deansboro,NY,Oneida,1554,Urban,America/New_York,Financial controller,2.0,24.0,"Some College, 1 or More Years, No Degree",Full Time,13622.77,Never Married,Male,Yes,15.29755421,13,2,0,No,One year,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Electronic Check,2.506101194,254.9052156,1084.371719,5,6,5,3,2,3,4,5
987,N761562,Orrs Island,ME,Cumberland,687,Urban,America/New_York,Accommodation manager,9.0,41.0,Bachelor's Degree,Full Time,4032.12,Separated,Female,Yes,6.504514644,5,0,1,Yes,Month-to-month,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,No,Yes,Electronic Check,7.55918608,131.2345929,1615.988955,5,3,4,4,3,3,5,4
988,K133355,Corning,CA,Tehama,16228,Urban,America/Los_Angeles,Event organiser,1.0,63.0,"Some College, Less than 1 Year",Retired,33186.785,Married,Female,Yes,10.9336888,9,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Electronic Check,36.19603,230.3944556,643.5422493,3,4,3,2,5,3,2,3
989,Q766801,Syracuse,NY,Onondaga,22738,Urban,America/New_York,"Geneticist, molecular",0.0,53.0,GED or Alternative Credential,Full Time,25593.92,Widowed,Female,No,14.80221615,16,2,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No,Yes,Mailed Check,6.069124406,150.8994189,3382.424,4,4,4,4,4,4,4,3
990,A977827,Brandon,FL,Hillsborough,57642,Suburban,America/New_York,Web designer,1.0,58.0,"Some College, 1 or More Years, No Degree",Retired,45252.03,Separated,Male,Yes,36.16560843,14,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Mailed Check,3.079467822,248.1572403,841.9396981,3,3,4,3,4,3,5,4
991,M336127,Julian,CA,San Diego,2221,Rural,America/Los_Angeles,Actor,1.0,37.0,GED or Alternative Credential,Retired,18394.86,Never Married,Male,No,12.93175957,14,1,1,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,No,Bank Transfer(automatic),6.240783682,150.5564417,939.1433243,2,2,4,5,2,4,4,3
992,D926198,Spartansburg,PA,Crawford,3167,Urban,America/New_York,Television/film/video producer,1.0,53.0,"Some College, Less than 1 Year",Student,33186.785,Widowed,Female,Yes,13.25579641,11,0,0,No,Two Year,Yes,No,None,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Mailed Check,11.76491612,190.9726704,1588.313232,4,4,4,3,3,4,5,4
993,G390885,Ute Park,NM,Colfax,219,Urban,America/Denver,Licensed conveyancer,3.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,10365.43,Widowed,Male,No,11.7046657,14,3,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,No,No,Mailed Check,4.868716415,179.950185,791.8768514,3,4,2,4,4,4,3,3
994,B51907,Austin,TX,Travis,828,Urban,America/Chicago,"Development worker, community",3.0,74.0,Nursery School to 8th Grade,Part Time,109366.11,Divorced,Female,Yes,10.13276893,16,0,0,No,Month-to-month,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Electronic Check,36.19603,225.954853,1464.182884,4,4,4,4,2,4,4,4
995,V644029,Salem,WV,Harrison,7751,Rural,America/New_York,Learning disability nurse,0.0,38.0,GED or Alternative Credential,Full Time,33186.785,Separated,Female,Yes,10.255365,19,3,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes,No,Credit Card (automatic),15.27829427,230.6033242,1838.063609,4,3,1,5,3,4,3,5
996,R729456,Silva,MO,Wayne,559,Rural,America/Chicago,"Surveyor, commercial/residential",3.0,19.0,Regular High School Diploma,Full Time,41311.01,Widowed,Male,Yes,6.740030426,7,1,0,No,Month-to-month,No,Yes,None,No,Yes,Yes,No,No,No,Yes,Yes,No,Mailed Check,36.19603,210.2158549,1173.76564,1,1,2,6,2,4,2,4
997,L603563,North Robinson,OH,Crawford,263,Rural,America/New_York,"Scientist, research (maths)",4.0,81.0,Bachelor's Degree,Full Time,33186.785,Divorced,Male,No,37.82308707,13,0,0,No,One year,Yes,No,None,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Electronic Check,9.618627021,179.1974685,1280.37995,2,2,1,5,3,4,2,2
998,H677214,Princeton,WV,Mercer,30672,Suburban,America/New_York,Actor,7.0,65.0,"Some College, 1 or More Years, No Degree",Unemployed,59990.91,Divorced,Female,No,10.6965622,14,0,0,No,Two Year,No,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No,Yes,Mailed Check,4.952763872,151.0402126,767.8506996,4,4,4,3,3,4,2,3
999,P824126,Mildred,PA,Sullivan,524,Urban,America/New_York,"Accountant, chartered",0.0,48.0,"Some College, 1 or More Years, No Degree",Full Time,48587.84,Married,Male,Yes,11.23366556,11,0,0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Credit Card (automatic),1.819217843,267.0680089,816.9532955,5,4,5,4,3,4,4,6
1000,D59575,Euclid,OH,Cuyahoga,16515,Rural,America/New_York,Community development worker,2.0,67.0,"Some College, Less than 1 Year",Retired,154718.85,Widowed,Female,Yes,10.1618691,6,0,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Bank Transfer(automatic),16.62593689,243.0378369,1919.29861,5,4,4,3,3,4,2,4
1001,T359597,Santa Cruz,CA,Santa Cruz,47367,Suburban,America/Los_Angeles,"Engineer, agricultural",1.0,44.0,Associate's Degree,Full Time,6315.99,Widowed,Female,Yes,9.448063574,6,0,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Yes,Electronic Check,6.429025787,166.1513766,800.3296612,4,3,4,4,4,4,3,5
1002,R756541,Fonda,IA,Pocahontas,932,Suburban,America/Chicago,Horticultural therapist,0.0,53.0,Bachelor's Degree,Full Time,66392.52,Widowed,Male,No,13.63583965,10,1,1,No,Two Year,Yes,No,None,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Bank Transfer(automatic),5.31868521,190.1318486,1070.978131,4,3,2,4,4,4,3,4
1003,Z694986,Round Top,NY,Greene,785,Urban,America/New_York,Economist,1.0,70.0,"Some College, 1 or More Years, No Degree",Full Time,16469.29,Separated,Male,Yes,11.8489553,10,0,1,No,Month-to-month,Yes,No,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Electronic Check,16.4659765,241.7736114,2065.398671,4,3,3,3,5,4,4,2
1004,V398404,Louisville,TN,Blount,12067,Suburban,America/New_York,"Nurse, mental health",1.0,86.0,Master's Degree,Full Time,33186.785,Widowed,Male,Yes,11.26577705,13,1,0,No,Month-to-month,No,No,DSL,Yes,No,Yes,No,Yes,No,Yes,No,No,Mailed Check,9.188837964,132.9883594,1477.960194,2,3,3,3,3,4,3,3
1005,M414548,Denton,TX,Denton,24687,Suburban,America/Chicago,Theatre director,1.0,79.0,"Some College, Less than 1 Year",Unemployed,15202.61,Divorced,Female,No,4.464840237,13,3,2,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,No,Yes,Credit Card (automatic),13.3771743,138.743346,1298.399804,3,3,2,3,4,4,4,4
1006,V754108,Alma,NE,Harlan,1788,Urban,America/Chicago,Training and development officer,1.0,78.0,GED or Alternative Credential,Full Time,33186.785,Divorced,Female,Yes,8.662127102,11,2,2,Yes,One year,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Electronic Check,5.688867768,207.0146418,888.7604416,3,4,2,5,3,4,4,3
1007,M50230,Cornell,WI,Chippewa,3091,Suburban,America/Chicago,Landscape architect,3.0,70.0,"Some College, 1 or More Years, No Degree",Unemployed,71860.3,Married,Male,No,6.852061029,14,1,0,Yes,Month-to-month,Yes,Yes,None,Yes,No,No,No,No,No,Yes,No,No,Mailed Check,2.049006759,105.8092183,433.121911,2,3,2,3,6,2,4,3
1008,Z99512,Millmont,PA,Union,2043,Urban,America/New_York,Television floor manager,1.0,63.0,GED or Alternative Credential,Full Time,33323.68,Divorced,Male,No,8.775610722,20,1,0,No,Two Year,Yes,No,DSL,Yes,Yes,No,No,No,Yes,No,Yes,No,Electronic Check,22.11524673,172.7828238,2496.770215,4,4,3,5,4,3,4,5
1009,H245198,Olathe,CO,Montrose,5582,Rural,America/Denver,Patent attorney,1.0,53.0,"Some College, Less than 1 Year",Full Time,33186.785,Married,Prefer not to answer,No,6.268489959,10,2,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,Yes,No,No,No,Credit Card (automatic),6.524843094,123.3891387,561.4934455,6,5,5,2,4,3,3,3
1010,I277938,Sand Lake,NY,Rensselaer,1027,Urban,America/New_York,Press sub,1.0,80.0,Regular High School Diploma,Full Time,35681.35,Never Married,Male,Yes,13.47209752,9,1,0,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,No,No,Electronic Check,3.976063151,179.8289244,587.1708313,3,3,2,4,2,2,3,2
1011,V583631,Wayne City,IL,Wayne,2028,Urban,America/Chicago,Actuary,1.0,53.0,Bachelor's Degree,Retired,33186.785,Never Married,Male,No,9.577159222,15,2,1,No,Two Year,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,No,No,Electronic Check,24.64624542,137.4608807,2278.858365,4,3,5,2,4,4,4,4
1012,Y163128,Union City,OK,Canadian,1078,Urban,America/Chicago,"Scientist, audiological",3.0,53.0,Associate's Degree,Full Time,33186.785,Separated,Female,No,11.13465134,12,2,0,No,Month-to-month,No,No,None,Yes,No,No,Yes,No,No,Yes,No,No,Credit Card (automatic),7.852675802,127.3810761,1034.285556,4,5,3,3,4,3,2,3
1013,A312093,Keystone,SD,Pennington,1000,Urban,America/Denver,"Engineer, maintenance",1.0,53.0,Bachelor's Degree,Unemployed,27475.94,Never Married,Female,Yes,11.36148771,13,1,0,No,Month-to-month,No,No,DSL,Yes,No,No,Yes,No,No,Yes,Yes,No,Electronic Check,36.19603,212.0595312,1668.961962,4,4,4,4,4,5,3,4
1014,P877356,Basking Ridge,NJ,Somerset,27017,Suburban,America/New_York,Analytical chemist,0.0,53.0,Master's Degree,Student,59702.94,Never Married,Female,Yes,6.939423393,13,0,2,No,Month-to-month,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,No,Electronic Check,11.42508906,223.4889957,1422.632058,3,3,3,3,2,4,4,4
1015,X556472,Hines,IL,Cook,216,Rural,America/Chicago,"Programmer, systems",3.0,40.0,Bachelor's Degree,Full Time,18203.4,Widowed,Female,No,10.31480942,10,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Mailed Check,3.328266165,173.5207878,630.0568972,2,1,2,5,1,2,4,4
1016,C139501,Palmyra,NY,Wayne,9231,Suburban,America/New_York,Theme park manager,2.0,72.0,Bachelor's Degree,Retired,33186.785,Divorced,Female,Yes,6.045444682,13,1,1,Yes,One year,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Mailed Check,2.722310392,220.6718003,1150.804118,3,3,4,3,4,3,3,4
1017,Y440539,Fairview,UT,Sanpete,2638,Suburban,America/Denver,Logistics and distribution manager,6.0,65.0,Doctorate Degree,Part Time,33186.785,Divorced,Female,No,7.671422802,12,1,0,No,Month-to-month,No,No,None,No,No,No,No,Yes,No,Yes,No,No,Mailed Check,36.19603,118.1753582,1223.869565,2,3,2,4,2,3,3,2
1018,Z215431,Fleming,PA,Centre,204,Rural,America/New_York,Actuary,0.0,53.0,"Some College, Less than 1 Year",Full Time,3836.01,Married,Female,Yes,12.95004592,14,0,0,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic Check,36.19603,287.6445408,1065.450757,4,4,4,3,4,5,3,4
1019,Y211180,Stowe,VT,Lamoille,4436,Rural,America/New_York,"Nurse, learning disability",3.0,20.0,Associate's Degree,Part Time,33186.785,Divorced,Female,No,9.496686549,18,0,0,Yes,Month-to-month,No,No,DSL,Yes,Yes,Yes,No,Yes,No,No,No,No,Mailed Check,11.34544436,141.5463115,3382.424,3,3,3,5,4,4,4,2
1020,I961815,Brodnax,VA,Brunswick,3096,Suburban,America/New_York,Veterinary surgeon,0.0,84.0,Regular High School Diploma,Full Time,126236.18,Widowed,Male,No,11.40583358,13,0,2,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Credit Card (automatic),36.19603,207.9759621,1604.372091,5,4,3,4,3,5,4,3
1021,M302337,Waverly,VA,Sussex,3408,Rural,America/New_York,"Pharmacist, community",1.0,70.0,Associate's Degree,Full Time,28797.05,Widowed,Male,Yes,9.794243425,16,3,0,No,Month-to-month,No,Yes,DSL,Yes,Yes,No,No,No,No,No,No,No,Electronic Check,36.19603,125.9245052,2035.86052,5,4,4,6,3,4,4,4
1022,N727282,Ackley,IA,Hardin,2639,Rural,America/Chicago,Product manager,1.0,86.0,Regular High School Diploma,Full Time,43552.14,Divorced,Female,No,19.2727822,16,0,0,No,One year,No,No,DSL,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Bank Transfer(automatic),36.19603,162.4657727,2220.436194,5,5,5,3,5,4,4,4
1023,H279354,Telluride,CO,San Miguel,5278,Suburban,America/Denver,"Psychologist, clinical",1.0,53.0,Bachelor's Degree,Student,33186.785,Separated,Male,No,5.290025808,14,1,0,No,Two Year,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No,Yes,Bank Transfer(automatic),36.19603,156.9116154,908.6839372,1,2,2,3,4,2,3,2
1024,V354023,Landisburg,PA,Perry,2247,Rural,America/New_York,"Accountant, chartered management",1.0,41.0,Master's Degree,Full Time,25312.29,Separated,Female,No,8.764425793,13,0,0,No,Month-to-month,No,No,DSL,Yes,No,Yes,Yes,No,Yes,No,No,No,Credit Card (automatic),18.33393114,129.7597526,2329.836404,4,4,4,5,3,5,3,4
1025,N326688,Bunker Hill,WV,Berkeley,8431,Urban,America/New_York,Lawyer,0.0,59.0,"9th Grade to 12th Grade, No Diploma",Full Time,40787.88,Separated,Female,No,4.442904691,10,3,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Bank Transfer(automatic),18.29391747,170.9859155,1714.188033,4,3,3,4,3,4,5,3
1026,D816425,Franklin,AR,Izard,415,Rural,America/Chicago,"Psychologist, occupational",0.0,89.0,Regular High School Diploma,Full Time,77269.05,Divorced,Female,Yes,11.43336861,9,0,1,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No,Yes,Credit Card (automatic),12.43358232,150.6546107,1086.632821,3,5,3,2,5,2,3,3
1027,J775742,Harpersfield,NY,Delaware,384,Rural,America/New_York,Rural practice surveyor,1.0,36.0,"9th Grade to 12th Grade, No Diploma",Part Time,35357.64,Separated,Female,Yes,9.131658569,13,1,1,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,No,Yes,No,Mailed Check,4.303849456,180.6340868,682.9095847,5,4,5,5,3,4,4,3
1028,W667533,Dupo,IL,St. Clair,4715,Urban,America/Chicago,"Biochemist, clinical",1.0,71.0,Regular High School Diploma,Full Time,9033.82,Divorced,Female,No,4.099227626,12,1,0,No,Two Year,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Electronic Check,9.539729035,180.6896506,1077.996673,2,1,1,3,3,2,3,2
1029,C717657,Delray Beach,FL,Palm Beach,23770,Suburban,America/New_York,Airline pilot,1.0,20.0,Regular High School Diploma,Full Time,50934.88,Widowed,Female,No,8.742435151,9,1,0,No,Two Year,No,No,DSL,Yes,No,Yes,No,No,No,Yes,No,No,Mailed Check,6.339774346,131.9089065,1333.027522,3,3,4,3,4,3,4,4
1030,G715462,San Antonio,TX,Bexar,13915,Suburban,America/Chicago,"Designer, textile",5.0,62.0,Bachelor's Degree,Full Time,33186.785,Separated,Male,Yes,9.058806996,11,1,0,Yes,One year,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Electronic Check,4.969645421,288.2705429,1277.1051,4,3,4,4,3,4,4,3
1031,K309886,Yeoman,IN,Carroll,118,Urban,America/Indiana/Indianapolis,Television floor manager,2.0,53.0,Regular High School Diploma,Full Time,33186.785,Separated,Female,No,6.424175296,6,0,0,No,One year,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Electronic Check,5.376652863,161.1928788,1312.896111,4,4,4,2,5,3,3,4
1032,E777441,San Diego,CA,San Diego,4655,Suburban,America/Los_Angeles,Set designer,0.0,38.0,"Some College, 1 or More Years, No Degree",Part Time,14562.52,Divorced,Male,No,13.37346693,11,1,1,No,Two Year,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,No,No,No,Bank Transfer(automatic),11.67460124,141.2584581,1638.77523,3,3,2,4,4,2,3,2
1033,K797257,Stottville,NY,Columbia,271,Rural,America/New_York,Nutritional therapist,1.0,55.0,Bachelor's Degree,Full Time,33186.785,Never Married,Female,No,10.66902968,7,0,1,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Electronic Check,24.71916223,178.9208634,2267.242164,2,2,4,4,4,2,4,3
1034,K105167,Harper,TX,Gillespie,2856,Suburban,America/Chicago,"Programmer, multimedia",1.0,53.0,Associate's Degree,Full Time,55625.04,Never Married,Male,Yes,5.974936793,8,1,2,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Mailed Check,4.354733929,172.2033579,680.5565136,4,4,4,3,5,3,3,3
1035,W968177,Grantville,PA,Dauphin,3879,Suburban,America/New_York,Training and development officer,1.0,52.0,"Some College, 1 or More Years, No Degree",Full Time,6904.02,Married,Female,No,13.35939656,14,0,0,No,Month-to-month,Yes,No,None,Yes,No,Yes,No,No,No,No,No,Yes,Credit Card (automatic),10.11019941,82.17486582,923.420908,3,3,2,3,3,4,3,4
1036,Y247582,Kettle Falls,WA,Stevens,5081,Suburban,America/Los_Angeles,Illustrator,1.0,89.0,Bachelor's Degree,Retired,34434.44,Separated,Female,No,9.323005102,11,0,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,No,No,No,No,No,Bank Transfer(automatic),36.19603,123.8040709,1587.826878,3,3,3,6,3,3,3,4
1037,B586243,Independence,KY,Kenton,30166,Rural,America/New_York,"Designer, exhibition/display",1.0,84.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Separated,Female,No,12.43279706,11,0,1,No,Two Year,Yes,No,DSL,Yes,Yes,No,No,No,No,No,No,Yes,Electronic Check,36.19603,124.0781673,565.4577938,4,4,4,3,4,4,4,4
1038,L93551,Salisbury,MA,Essex,9227,Rural,America/New_York,Armed forces training and education officer,1.0,36.0,"Some College, 1 or More Years, No Degree",Full Time,67235.07,Divorced,Male,No,10.61465354,11,1,0,No,Two Year,No,No,DSL,No,No,Yes,Yes,Yes,No,No,No,No,Bank Transfer(automatic),2.606228436,127.8188231,1097.505591,2,3,4,4,3,2,3,4
